epoch,acc,loss,val_acc,val_loss
2,0.010058430867745403,0.040301836517051354,0.0007921077384541494,0.05710018396861135
3,0.009933222184744423,0.039560890343020405,0.0007921077384541494,0.042286070120400546
4,0.010100167095412395,0.03852354369049687,0.0007921077384541494,0.033360440185516135
5,0.009974958412411417,0.040062310625678506,0.0007921077384541494,0.036944358945893103
6,0.009933222184744423,0.04023084669226807,0.0007921077384541494,0.034372218862770545
7,0.009933222184744423,0.040768467951978,0.0007921077384541494,0.04114791351509328
8,0.010141903323079389,0.041220454195551634,0.0007921077384541494,0.038919858067616796
9,0.010267112006080369,0.040727235189190476,0.0007921077384541494,0.05217454305443702
10,0.010058430870854994,0.04168095979147679,0.0007921077384541494,0.03979506581542195
11,0.010058430867745403,0.0398658683993084,0.0007921077384541494,0.0364220058909944
12,0.010058430867745403,0.03804350748676838,0.0007921077384541494,0.036708908847398386
13,0.010141903323079389,0.03744057344155346,0.0007921077384541494,0.03843219093724409
14,0.010225375778413376,0.03647599314228291,0.0007921077384541494,0.03506218177105708
15,0.01039232068908135,0.03699024017000002,0.0007921077384541494,0.04594097973629433
16,0.010141903323079389,0.036993149737458215,0.0007921077384541494,0.04295664396365089
17,0.01001669464007841,0.0372840271529412,0.0007921077384541494,0.04180454989460471
18,0.010183639550746382,0.037116424310878575,0.0007921077384541494,0.03774007881819005
19,0.010016694643188,0.04135299364893148,0.0007921077384541494,0.035446811338843635
20,0.010016694643188,0.03917938523159327,0.0007921077384541494,0.04335672026155542
21,0.01001669464007841,0.03779209966455292,0.0007921077384541494,0.03629814129252987
22,0.010058430870854994,0.03762521996939841,0.0007921077384541494,0.04152230161880854
23,0.010100167098521988,0.0357689030554172,0.0007921077384541494,0.03650445357888449
24,0.00989148595707743,0.03594422926240055,0.0007921077384541494,0.036486439157195426
25,0.01001669464007841,0.035663696915495875,0.0007921077384541494,0.03876560919441309
26,0.010183639550746382,0.038656288075073465,0.0007921077384541494,0.045801838154004806
27,0.010141903326188981,0.03932648410209033,0.0007921077384541494,0.04276086097255976
28,0.01001669464007841,0.0383290602218823,0.0007921077384541494,0.04025629251065347
29,0.010100167095412395,0.03619089986462743,0.0007921077384541494,0.03702801407054108
30,0.010225375784632559,0.03705091383218771,0.0007921077384541494,0.03606302662395418
31,0.010058430867745403,0.03537805518115993,0.0007921077384541494,0.03651912385873954
32,0.010183639550746382,0.036440350422274184,0.0007921077384541494,0.04577214989307732
33,0.010058430870854994,0.03550872754335531,0.0007921077384541494,0.04360951374029718
34,0.009974958412411417,0.0368565525714804,0.0007921077384541494,0.04153261502494593
35,0.01001669464007841,0.037303790673598,0.0007921077384541494,0.039741591496135875
36,0.010100167095412395,0.03512752600931928,0.0007921077384541494,0.03384038222049742
37,0.010141903326188981,0.03470118094703263,0.0007921077384541494,0.03673106085733199
38,0.010267112006080369,0.03609730798120646,0.0007921077384541494,0.03824653108437597
39,0.010267112006080369,0.03526031323298517,0.0007921077384541494,0.035340925268369815
40,0.010058430867745403,0.033367595613004335,0.0007921077384541494,0.03354882790478345
41,0.010225375778413376,0.035234576804529974,0.0007921077384541494,0.037041644891924345
42,0.010183639550746382,0.03438692246025385,0.0007921077384541494,0.04052066703454345
43,0.010141903323079389,0.03451137513331198,0.0007921077384541494,0.03643295579359487
44,0.010183639550746382,0.035731244051769896,0.0007921077384541494,0.03824395606722384
45,0.010183639553855975,0.03613994878084937,0.0007921077384541494,0.034929931841735026
46,0.01001669464007841,0.03598314029446808,0.0007921077384541494,0.03259869987189572
47,0.010141903323079389,0.03998316481992453,0.0007921077384541494,0.037989108688712914
48,0.010141903323079389,0.0358012450232368,0.0007921077384541494,0.03635377632734996
49,0.009808013501743443,0.03410289195148144,0.0007921077384541494,0.03421590677169038
50,0.010141903323079389,0.033711863730844414,0.0007921077384541494,0.03572436754028343
51,0.010058430867745403,0.03514576007606997,0.0007921077384541494,0.03362848689832533
52,0.010141903323079389,0.03557886660506386,0.0007921077384541494,0.04101888405431162
53,0.010183639550746382,0.03554328421637251,0.0007921077384541494,0.0368425188161917
54,0.010141903323079389,0.0342904614679747,0.0007921077384541494,0.047685098224505035
55,0.010058430867745403,0.03469556216609187,0.0007921077384541494,0.03644013731711108
56,0.010141903326188981,0.03516672901344332,0.0007921077384541494,0.03942012514954939
57,0.010225375778413376,0.03755165713414385,0.0007921077384541494,0.046324292876171
58,0.010141903329298572,0.0375757571209715,0.0007921077384541494,0.0481785230947962
59,0.010225375784632559,0.03769633048480277,0.0007921077384541494,0.04517605648255466
60,0.010058430867745403,0.037327400580830235,0.0007921077384541494,0.04108125645064393
61,0.010058430870854994,0.03715133392910873,0.0007921077384541494,0.047327797208309964
62,0.010141903323079389,0.0344468393227597,0.0007921077384541494,0.043305268693262094
63,0.010100167098521988,0.034637183551416144,0.0007921077384541494,0.043763940704091224
64,0.010308848236856955,0.03493136905062981,0.0007921077384541494,0.04983319304014494
65,0.009849749729410436,0.03448625674476312,0.0007921077384541494,0.03641223787395135
66,0.010225375778413376,0.034561185264191864,0.0007921077384541494,0.04480927015251418
67,0.010141903323079389,0.03408045018663574,0.0007921077384541494,0.03755235780628108
68,0.010308848233747362,0.03424496442657345,0.0007921077384541494,0.04446784398487812
69,0.010183639553855975,0.03479557496457453,0.0007921077384541494,0.03536133824861844
70,0.010225375778413376,0.03281767247021214,0.0007921077384541494,0.04026291681335561
71,0.010183639550746382,0.032985683580176776,0.0007921077384541494,0.0395614230549197
72,0.010058430867745403,0.03581102647529433,0.0007921077384541494,0.03848019304947206
73,0.009974958412411417,0.037404507345353596,0.0007921077384541494,0.03785944556593629
74,0.010183639550746382,0.03425861862919547,0.0007921077384541494,0.0424607436124688
75,0.010100167095412395,0.03529975402006842,0.0007921077384541494,0.035153692668118255
76,0.01001669464007841,0.03591595516349259,0.0007921077384541494,0.03723180033399667
77,0.010100167095412395,0.03423363151874561,0.0007921077384541494,0.03691913498871838
78,0.010225375778413376,0.03292941566939949,0.0007921077384541494,0.03257571475912294
79,0.010141903326188981,0.033637257332805516,0.0007921077384541494,0.03844038210818557
80,0.010267112009189961,0.03313305843083145,0.0007921077384541494,0.03902560163527362
81,0.010141903326188981,0.03620937162559252,0.0007921077384541494,0.048994563036016264
82,0.010141903323079389,0.0346418738630266,0.0007921077384541494,0.037793091739201035
83,0.010100167095412395,0.03501677730142874,0.0007921077384541494,0.04301363204109324
84,0.010225375778413376,0.036585294064239306,0.0007921077384541494,0.046484230022556514
85,0.01001669464007841,0.03669147368035402,0.0007200979440492268,0.04971982100643117
86,0.009974958412411417,0.03851917291785791,0.0007921077384541494,0.036657623398511044
87,0.010225375778413376,0.03553289688650584,0.0007921077384541494,0.04479370081488709
88,0.010100167095412395,0.03586045907488099,0.0007921077384541494,0.04145934412971896
89,0.010183639550746382,0.035076710069688107,0.0007921077384541494,0.04509287803291588
90,0.010225375778413376,0.03565707413519722,0.0007921077384541494,0.04589997051991447
91,0.010225375778413376,0.03515869532837159,0.0007921077384541494,0.037725715474407326
92,0.010141903323079389,0.03312051282921193,0.0007921077384541494,0.03982094899192948
93,0.010183639550746382,0.03425023784848919,0.0007921077384541494,0.042251660166867565
94,0.010183639550746382,0.03369298041681565,0.0007921077384541494,0.04527832690044834
95,0.009974958412411417,0.03339087453160438,0.0007921077384541494,0.046612456200005314
96,0.010183639553855975,0.034374448426751164,0.0007921077384541494,0.05344334316489034
97,0.010141903323079389,0.034524706916266336,0.0007921077384541494,0.049253300929391015
98,0.010141903323079389,0.03392709182763475,0.0007921077384541494,0.04917643236898146
99,0.010225375778413376,0.035182148086094454,0.0007921077384541494,0.052628979866263165
100,0.010183639556965565,0.035317969053642796,0.0007921077384541494,0.045983761307042216
101,0.010350584461414356,0.033554478396583064,0.0007921077384541494,0.03925795746077286
102,0.010183639550746382,0.03505110669277067,0.0007921077384541494,0.03714469589136726
103,0.01001669464007841,0.03309021570633487,0.0007921077384541494,0.045421786665530664
104,0.010058430867745403,0.03339058492847334,0.0007921077384541494,0.037159540281397535
105,0.009974958412411417,0.03625618416272984,0.0007921077384541494,0.0398219610851794
106,0.010308848236856955,0.03557154351226575,0.0007921077384541494,0.03537783969633161
107,0.010100167095412395,0.03529300130860964,0.0007921077384541494,0.044725551910199224
108,0.010183639553855975,0.034083432423054644,0.0007921077384541494,0.03500224550539432
109,0.010308848233747362,0.03438201967056589,0.0007921077384541494,0.03264026948193687
110,0.010100167095412395,0.03330063774203415,0.0007921077384541494,0.03326840943864149
111,0.010308848233747362,0.03328819760808042,0.0007921077384541494,0.03971591349271246
112,0.010183639550746382,0.03671087335259926,0.0007921077384541494,0.03749056398971087
113,0.01001669464007841,0.03663563499865021,0.0007921077384541494,0.036482121462741095
114,0.010308848239966546,0.03389534727642655,0.0007921077384541494,0.03468401104188435
115,0.010141903323079389,0.03450386264706994,0.0007921077384541494,0.03755699932247943
116,0.010267112006080369,0.03379041349005346,0.0007921077384541494,0.035911036743236556
117,0.010392320695300532,0.032938196899086385,0.0007921077384541494,0.03854526891603024
118,0.010058430867745403,0.03281927970587859,0.0007921077384541494,0.03412932915206947
119,0.010141903329298572,0.03346689942429691,0.0007921077384541494,0.03214681762568948
120,0.010350584461414356,0.03286549770693063,0.0007921077384541494,0.03598877822874256
121,0.010267112006080369,0.0317638689150275,0.0007921077384541494,0.03514154672881021
122,0.010434056919857933,0.03217019687396224,0.0007921077384541494,0.03247258733681169
123,0.010267112006080369,0.032591744404475056,0.0007921077384541494,0.03668795316387048
124,0.010225375778413376,0.03432047799907319,0.0007921077384541494,0.029320112634260573
125,0.010308848233747362,0.03233548882810938,0.0007921077384541494,0.03558040187430645
126,0.010350584461414356,0.03301916591978969,0.0007921077384541494,0.03294098902656135
127,0.010100167095412395,0.03218708118328199,0.0007921077384541494,0.037080026320961454
128,0.010141903323079389,0.032169907319321386,0.0007921077384541494,0.036326152577248166
129,0.010058430867745403,0.03355773300146653,0.0007921077384541494,0.041135647257849677
130,0.010267112009189961,0.033779860953580765,0.0007921077384541494,0.03791766891426922
131,0.010225375778413376,0.03242679372995793,0.0007921077384541494,0.03316921030342947
132,0.010308848233747362,0.03256934966393692,0.0007921077384541494,0.030781259490584367
133,0.01039232069219094,0.0322375768190794,0.0007921077384541494,0.03407797904639888
134,0.010225375778413376,0.03131275988259809,0.0007921077384541494,0.03846697597676243
135,0.01039232069219094,0.030979239434907165,0.0007921077384541494,0.03730782327043383
136,0.010267112006080369,0.03040648775640875,0.0007921077384541494,0.03490499661540811
137,0.01039232068908135,0.03162847123723337,0.0007921077384541494,0.03911001172757777
138,0.010141903323079389,0.03262913998386252,0.0007921077384541494,0.03934620166173829
139,0.010308848233747362,0.030910591300824138,0.0007921077384541494,0.035279887898835016
140,0.010308848236856955,0.03122228638110418,0.0007921077384541494,0.0382672240877895
141,0.010308848233747362,0.030971273169708973,0.0007921077384541494,0.03816192319098356
142,0.010308848233747362,0.03178028721041287,0.0007921077384541494,0.038983966098086506
143,0.010267112009189961,0.03132566447765839,0.0007921077384541494,0.037128470207170465
144,0.010225375781522968,0.03192987957155372,0.0007921077384541494,0.038243902213772836
145,0.01039232068908135,0.03146506861168642,0.0007921077384541494,0.036584141943861115
146,0.010225375778413376,0.03085272281118925,0.0007921077384541494,0.03911569989273202
147,0.010267112012299552,0.03212593449143621,0.0007921077384541494,0.0346098919675765
148,0.010183639550746382,0.03168198194027099,0.0007921077384541494,0.0358723616550611
149,0.010267112006080369,0.030797223193531714,0.0007921077384541494,0.03630828612954729
150,0.01039232068908135,0.03073774575508854,0.0007921077384541494,0.035110772046373924
151,0.010225375781522968,0.03270602158924957,0.0007921077384541494,0.03820171504609037
152,0.010308848236856955,0.03150944277721508,0.0007921077384541494,0.04277863790536808
153,0.010267112006080369,0.030570248851551827,0.0007921077384541494,0.036142632327033075
154,0.010141903323079389,0.031213611786880334,0.0007921077384541494,0.044537170648278
155,0.010308848233747362,0.032092334942049494,0.0007921077384541494,0.0517044136163943
156,0.010183639553855975,0.03225766012485128,0.0007921077384541494,0.04790661791085888
157,0.010183639550746382,0.03250986858644602,0.0007921077384541494,0.04220068217626638
158,0.010141903323079389,0.03192990932193622,0.0007921077384541494,0.038881805979603085
159,0.010141903323079389,0.0314112774096235,0.0007921077384541494,0.04454790958111275
160,0.009933222184744423,0.03058759226376375,0.0007921077384541494,0.04174147838690643
161,0.010267112006080369,0.030229976520646604,0.0007921077384541494,0.04422537245553047
162,0.010308848236856955,0.03091154755556681,0.0007921077384541494,0.0412215378325239
163,0.010225375778413376,0.031955618163895715,0.0007921077384541494,0.04290547288956882
164,0.010225375778413376,0.03146728579522824,0.0007921077384541494,0.03988541548735086
165,0.01039232068908135,0.032612424463932345,0.0007921077384541494,0.040573891216714744
166,0.01039232068908135,0.0329082201676947,0.0007921077384541494,0.03981909262273406
167,0.010308848233747362,0.03251875591616322,0.0007921077384541494,0.03734979219262389
168,0.01051752937208233,0.031235170858396756,0.0007921077384541494,0.037100327177255595
169,0.010308848233747362,0.03091567700512269,0.0007921077384541494,0.03621140484456945
170,0.010225375781522968,0.032643793561151456,0.0007921077384541494,0.0329652421285082
171,0.009974958415521007,0.03312411881392069,0.0007921077384541494,0.03757538004168199
172,0.010183639550746382,0.03274631545226321,0.0007921077384541494,0.03736033797982115
173,0.010100167098521988,0.03178871418448563,0.0007921077384541494,0.03345322873017389
174,0.01001669464007841,0.03345572551205531,0.0007921077384541494,0.03823167953842227
175,0.010350584461414356,0.031993746444604704,0.0007921077384541494,0.03710092027517274
176,0.010225375778413376,0.03178952391310292,0.0007921077384541494,0.03840238737557277
177,0.01001669464007841,0.031757323931648436,0.0007921077384541494,0.03998166189494761
178,0.010225375784632559,0.032675365764334434,0.0007921077384541494,0.030574583435077726
179,0.010267112006080369,0.03216204434381184,0.0007921077384541494,0.03388560106360011
180,0.010350584461414356,0.0313982474906269,0.0007921077384541494,0.03050083249702899
181,0.010308848233747362,0.030872601167398362,0.0007921077384541494,0.03204781251317722
182,0.01039232068908135,0.029530580298689806,0.0007921077384541494,0.03375285547622683
183,0.010350584461414356,0.0315354605124119,0.0007921077384541494,0.033643382035861175
184,0.010267112009189961,0.03178870070158957,0.0007921077384541494,0.03135804488038754
185,0.01039232068908135,0.029971057039826256,0.0007921077384541494,0.033353011518878574
186,0.010308848233747362,0.03084288015392203,0.0007921077384541494,0.02852055539187518
187,0.01039232068908135,0.02992259861200967,0.0007921077384541494,0.03805627412875498
188,0.010267112006080369,0.03209848915825742,0.0007921077384541494,0.03544283338215308
189,0.010308848233747362,0.032036468812275384,0.0007921077384541494,0.04011387266476989
190,0.010183639550746382,0.0321271505540327,0.0007921077384541494,0.03864188503463083
191,0.010308848233747362,0.03125881896933808,0.0007921077384541494,0.03647078265539114
192,0.010308848236856955,0.030646112393580054,0.0007921077384541494,0.03208753461176862
193,0.010308848233747362,0.029615017711977866,0.0007921077384541494,0.03496320038009054
194,0.010100167095412395,0.030234489623211923,0.0007921077384541494,0.033658936419546384
195,0.010267112006080369,0.030042565734792682,0.0007921077384541494,0.03420643146838745
196,0.010308848233747362,0.030094830275556764,0.0007921077384541494,0.037116458284007
197,0.010183639550746382,0.03100111651489315,0.0007921077384541494,0.042540623793186454
198,0.010308848233747362,0.03157563466597768,0.0007921077384541494,0.03863842222405218
199,0.010225375781522968,0.03147598328736443,0.0007921077384541494,0.03830438252837473
